id,label
16073,"169,426,508"
16074,"23,38"
16075,"40,128,175"
16076,"40,160"
16077,"40,160"
16078,"0,218"
16079,"169,199"
16080,"0,255"
16081,"3,4,435"
16082,"23,26,89"
16083,"0,3"
16084,"0,216,370"
16085,"3,21"
16086,"3,17"
16087,"23,74,307"
16088,"40,131"
16089,"23,38,309"
16090,"10,23,38,64"
16091,"10,60,239"
16092,"3,4,435"
16093,"40,145,402"
16094,"23,26,231"
16095,3
16096,"0,8,206"
16097,"169,170,199,323"
16098,"0,8,23,38,308"
16099,"3,4,19"
16100,"0,271"
16101,"23,38"
16102,"0,8,235"
16103,"10,64"
16104,"3,120,225"
16105,"0,3"
16106,"23,38"
16107,0
16108,"10,23,105,220,326"
16109,"3,120,225"
16110,"23,38"
16111,"3,4"
16112,"0,271"
16113,"10,40,54,145"
16114,"3,21,169"
16115,"0,8,206"
16116,10
16117,"10,40,64,145,448"
16118,"10,220"
16119,3
16120,"40,131,134"
16121,3
16122,"10,54,322"
16123,"23,31"
16124,"0,271,366"
16125,"3,17"
16126,"0,218,271"
16127,"169,170,199,259,311,426"
16128,"23,74"
16129,"169,170,171,199"
16130,0
16131,"10,23,24,43"
16132,"0,216"
16133,"3,111"
16134,"0,265"
16135,"3,21,187"
16136,"40,128,195"
16137,"10,220,242"
16138,"40,41,201"
16139,"10,11,40,44,69,145"
16140,"3,34,447"
16141,"23,24,49"
16142,"23,26,38,231"
16143,"40,131,159"
16144,"0,271"
16145,"40,131,145"
16146,"0,10,220"
16147,"40,135"
16148,"23,24,43,169,170,199,323"
16149,"10,220"
16150,"23,24,43"
16151,"3,21"
16152,"23,24,43"
16153,"169,170"
16154,0
16155,"3,21,147,148"
16156,"0,265"
16157,"3,17,168"
16158,"10,40,54,145"
16159,"40,395"
16160,"3,21"
16161,"40,145,493"
16162,"3,120,225"
16163,"23,38"
16164,"3,85"
16165,"0,8,206"
16166,"10,64,90"
16167,"3,17"
16168,"3,4,435"
16169,"10,40,64,145,448"
16170,"10,40,44,145"
16171,"23,26,231"
16172,"3,120,225"
16173,"0,216,370"
16174,"3,40,135"
16175,"40,135,431"
16176,"0,271"
16177,169
16178,"3,21"
16179,"0,265"
16180,"169,199,382"
16181,"3,21,187"
16182,"3,147,148"
16183,"0,169,337"
16184,"23,24,43"
16185,"10,64,90"
16186,"3,4,435"
16187,"23,38,169,199"
16188,"10,23,40,44,145"
16189,"3,21"
16190,"23,74,118"
16191,"10,64,90"
16192,"10,11"
16193,"10,40,145"
16194,"0,265"
16195,"3,21"
16196,"40,128,195"
16197,"0,288"
16198,"3,21,34,187"
16199,"23,24,43"
16200,"40,128,145"
16201,"10,64,448"
16202,"169,199"
16203,"3,34,447"
16204,"3,21"
16205,"0,271"
16206,"169,296,306"
16207,"40,139"
16208,"10,40,44,72,145"
16209,"3,4,238,435"
16210,"3,111"
16211,3
16212,"40,135"
16213,"169,296"
16214,"169,170,199,259,311,426"
16215,"10,64"
16216,"23,38"
16217,"3,147,148"
16218,"40,145,402"
16219,"3,21"
16220,"0,8,216"
16221,"3,21,33"
16222,"10,54"
16223,"3,85"
16224,"10,40,64,145"
16225,"3,21,40,139"
16226,"40,128,175,186"
16227,"0,8,206"
16228,"40,41"
16229,"23,40"
16230,"3,10,40,145"
16231,"10,54,322"
16232,"3,21,34,187"
16233,"10,64"
16234,"10,11,205"
16235,40
16236,"40,145,181"
16237,"10,40,64,448"
16238,"3,17,168"
16239,"169,170"
16240,"169,170,199"
16241,"3,4,435"
16242,"169,170,199"
16243,169
16244,"169,170,199,323"
16245,"3,111"
16246,"23,38,264"
16247,"169,296"
16248,"169,170,171,199"
16249,"40,41,201"
16250,"10,220"
16251,"0,216"
16252,"40,41,128,186,324"
16253,"3,21,187"
16254,"3,4,435"
16255,"23,24,49"
16256,3
16257,"10,23,220,242"
16258,"169,170,171,199"
16259,"23,40,74,135"
16260,0
16261,"3,17,168"
16262,0
16263,"40,41,224"
16264,"169,170,171,199"
16265,"10,64,448"
16266,"169,170,199,223,311,337,426"
16267,"3,21,182,187"
16268,"0,265"
16269,"169,170,199,323"
16270,"23,38"
16271,"40,131,241"
16272,"23,26,231"
16273,"10,64,93,473"
16274,"3,4,435"
16275,"169,170,199,223,311,337,426"
16276,"3,4,435"
16277,"3,4,435"
16278,0
16279,"40,41,324"
16280,"10,40,54,145"
16281,"3,85,111"
16282,"23,31,32"
16283,"0,216"
16284,"3,21,182"
16285,"10,54,322"
16286,"40,160,315"
16287,"23,24,38,71"
16288,"3,21,111"
16289,"23,24,43"
16290,"10,64,93"
16291,"169,170,199,323"
16292,"169,170,199,323"
16293,"40,139"
16294,"169,170,199,323"
16295,"23,26,231"
16296,"10,220"
16297,"40,145,402"
16298,"23,38,74"
16299,"40,131"
16300,"40,139,169"
16301,"40,135"
16302,"10,60,239"
16303,"10,11,205"
16304,"0,8,265"
16305,"40,160,315"
16306,"0,208"
16307,"3,21,34"
16308,"0,8,218"
16309,"3,21"
16310,"3,21"
16311,"10,40,44,145"
16312,"3,21,33"
16313,"10,54,322"
16314,"3,85"
16315,"10,64,448"
16316,"3,17,168"
16317,"10,11"
16318,"10,40,145"
16319,"10,64,448"
16320,"23,24,62"
16321,"0,8,206"
16322,"23,24,43"
16323,"0,255,271,280"
16324,"3,21,187"
16325,"3,53"
16326,"10,40,145"
16327,"23,26,89"
16328,"3,21"
16329,"3,4"
16330,"23,26,231"
16331,"40,135,138"
16332,"40,184"
16333,0
16334,"40,145"
16335,"0,8"
16336,"3,40,128,145,194"
16337,"0,216"
16338,"0,8,206"
16339,"3,4,188"
16340,3
16341,40
16342,"0,255"
16343,"0,8,23,38"
16344,"40,160"
16345,"40,41,224"
16346,40
16347,"40,145,402"
16348,"40,131,134"
16349,"10,64,93"
16350,"0,211,212,216"
16351,"10,64"
16352,0
16353,"0,288"
16354,"23,24,43"
16355,"40,131"
16356,"10,40,44,145,220"
16357,"169,170"
16358,"40,131"
16359,"40,135,431"
16360,"3,4,435"
16361,"10,64,338"
16362,"40,41,139,286"
16363,"3,4"
16364,"10,220"
16365,"10,220"
16366,"3,21"
16367,0
16368,"3,21"
16369,"10,60,239"
16370,"40,160"
16371,"23,31,32"
16372,"40,135"
16373,"0,271"
16374,"169,170"
16375,"169,170,171,199"
16376,"40,128"
16377,"3,53,523"
16378,"23,38,74"
16379,"169,170"
16380,"40,41,224"
16381,"23,26,38,231"
16382,3
16383,"3,21"
16384,"0,255"
16385,"10,64"
16386,"23,38"
16387,"10,54,64"
16388,"169,170,199"
16389,"169,170,199,223,311,337,426"
16390,"10,64,448"
16391,"10,64,448"
16392,"40,131,139"
16393,"40,41,324"
16394,"3,21"
16395,"23,40,74,145,146,283"
16396,"3,4,19"
16397,"10,40,145"
16398,"0,265"
16399,"0,213,252,265"
16400,"0,3"
16401,"10,64,473"
16402,"40,145"
16403,"169,170,199,259,311,426"
16404,"3,21,34,187"
16405,"40,139"
16406,"10,54"
16407,"10,64,473"
16408,"0,8,206"
16409,"23,26,231"
16410,"0,8,206"
16411,"169,311"
16412,"10,220"
16413,0
16414,"10,40,44,72,145"
16415,"0,218,271"
16416,"0,23"
16417,"3,21"
16418,"3,21"
16419,"0,8,206"
16420,3
16421,"40,131,159"
16422,"3,17"
16423,"23,31,32"
16424,"3,21"
16425,"10,23,105,220,326"
16426,"0,255"
16427,"3,4,435"
16428,"3,169,170,337"
16429,"23,38"
16430,"3,30"
16431,"10,54"
16432,"40,135,138"
16433,"10,40,54,145"
16434,"40,41,160,324"
16435,"3,5"
16436,"0,211,212,216"
16437,"40,145,146"
16438,3
16439,"40,145"
16440,"23,74,118"
16441,"23,24,49"
16442,"23,26,231"
16443,"0,216,370"
16444,"3,21,85"
16445,"169,296"
16446,"3,4,19"
16447,"10,54"
16448,"3,111"
16449,"23,74,84"
16450,"10,40,44,72,145"
16451,"3,111"
16452,"3,4,15"
16453,"40,41,128,186,324"
16454,"23,38,40,184"
16455,"3,21"
16456,"0,3,21"
16457,"0,8"
16458,"23,24"
16459,23
16460,"3,10,40,44,72,145"
16461,"3,120,147,225"
16462,"3,21,187"
16463,"40,145"
16464,"0,216,370"
16465,"169,296"
16466,"40,128,169,296"
16467,"40,184,368"
16468,"0,216,370"
16469,"40,145"
16470,"23,24,38,71"
16471,"23,26,231"
16472,"3,53,111"
16473,"23,24,62"
16474,"3,4,435"
16475,"40,41,324"
16476,0
16477,"23,38,264"
16478,"10,54,322"
16479,"169,170,436"
16480,"3,4"
16481,"23,24,43"
16482,40
16483,"40,135,139"
16484,"3,21,187"
16485,"40,135,431"
16486,"3,21,182"
16487,"169,170,199,274,311,337,426"
16488,"3,111"
16489,"169,296,306"
16490,"0,8,206"
16491,"10,64,473"
16492,"3,21"
16493,"169,199"
16494,"169,170,199,259,311,426"
16495,"40,184"
16496,"3,21,33"
16497,"3,21,34,187"
16498,"3,17"
16499,"40,128"
16500,"0,265"
16501,"23,24,43"
16502,"40,41,286"
16503,"10,64,93"
16504,"10,54"
16505,3
16506,"10,40,44,72,145"
16507,"0,265"
16508,0
16509,"3,21"
16510,"169,170"
16511,"23,24,43"
16512,"10,220"
16513,"169,170,199,259,311,426"
16514,"3,21,187"
16515,"10,60,239"
16516,"23,31"
16517,"3,21,33"
16518,"10,40,44,72,145"
16519,"23,74"
16520,"40,184,185"
16521,"169,296"
16522,"3,17"
16523,"3,111"
16524,"169,170,426"
16525,"10,11,205"
16526,"3,147,148"
16527,"0,169,170,199,311,337,426"
16528,0
16529,"10,23,24,43,54"
16530,"10,60,489"
16531,"0,211,212,216"
16532,"3,34,447"
16533,"0,313"
16534,"10,220"
16535,"0,213,252,265"
16536,"3,17"
16537,"40,139"
16538,"3,4"
16539,23
16540,"40,131,134"
16541,"10,11,205"
16542,"3,21,187"
16543,0
16544,"3,111"
16545,23
16546,"10,60,239"
16547,"169,170,171,199"
16548,"40,131,134,159"
16549,0
16550,"40,128,129"
16551,"40,135"
16552,"23,40,131"
16553,"169,170,171,199"
16554,"3,21,187"
16555,"40,131,241"
16556,"0,271,288"
16557,"10,11"
16558,"23,24,49"
16559,"3,21,115"
16560,"40,131"
16561,"23,24,49"
16562,"169,170,171,199"
16563,"0,265"
16564,"3,21,34,187"
16565,"40,135,138"
16566,"3,17,168"
16567,"169,170,199,223,311,337,426"
16568,"23,31,32"
16569,"0,218"
16570,"10,23,105,220,326"
16571,"10,220"
16572,"3,120,225"
16573,"169,296"
16574,"0,169,170,199,311,337,426"
16575,"10,54,220"
16576,"10,40,44,145"
16577,"169,170"
16578,"10,40,145"
16579,"169,170,171,199"
16580,"10,23,105,220,326"
16581,23
16582,"0,288"
16583,"23,31"
16584,"0,169"
16585,23
16586,"23,24,49"
16587,"23,38"
16588,"10,40,64,145"
16589,"0,265"
16590,"0,216"
16591,"10,220,242"
16592,"40,41,286"
16593,3
16594,"0,169,265"
16595,"3,21,187"
16596,"0,265"
16597,"0,265,384"
16598,"3,34"
16599,"10,11,205"
16600,"3,21"
16601,"23,24,38,71"
16602,"40,131"
16603,"23,24,38,71"
16604,"3,21"
16605,"40,184,185"
16606,"40,131,241"
16607,"10,23,24,43,220"
16608,"23,38,137"
16609,"10,64,93"
16610,"169,170,329,436"
16611,"23,105"
16612,"3,5"
16613,"23,31"
16614,"3,4,435"
16615,"40,162,163"
16616,"40,41"
16617,"10,64,338"
16618,"0,8"
16619,"0,255"
16620,"40,41"
16621,"10,60,239"
16622,"23,38"
16623,"23,24,49"
16624,"23,24,49"
16625,"23,38"
16626,"169,296,306"
16627,3
16628,"10,220"
16629,"10,60,239"
16630,"40,128,175"
16631,"23,24,43"
16632,"0,8,206"
16633,"0,265"
16634,"3,21,182"
16635,"3,21,40,139"
16636,"40,131,241"
16637,"23,26,38,231"
16638,"40,41,324"
16639,"0,265"
16640,"40,41,128,186,324"
16641,"3,111"
16642,"40,41,184,324"
16643,"3,21,33"
16644,"10,220"
16645,"169,199,374"
16646,"0,265"
16647,"23,40"
16648,"23,26,89"
16649,"40,145"
16650,"40,139"
16651,"40,128,175,186"
16652,"0,218,255"
16653,"23,38"
16654,"0,265"
16655,10
16656,"3,53"
16657,"3,169"
16658,"0,8,206"
16659,"3,4,435"
16660,"3,40"
16661,"0,265"
16662,"40,131"
16663,"0,271,366"
16664,"169,170,171,199"
16665,"23,38,137"
16666,"40,184,185"
16667,"40,145"
16668,"3,111"
16669,"3,21,115"
16670,"0,8,206"
16671,"40,131"
16672,"23,26,231"
16673,"3,51"
16674,"23,38"
16675,"10,23,24,43,64"
16676,"0,216"
16677,"3,21,48"
16678,"23,26,231"
16679,"0,313,346"
16680,"10,64,93"
16681,"23,38,40,135"
16682,"3,17"
16683,"0,218,255"
16684,"0,216,257"
16685,"3,10,21,60,234"
16686,"0,211,212,216"
16687,"3,120,225"
16688,"23,74,118"
16689,3
16690,"40,128,129"
16691,"10,40,64,145,448"
16692,"23,105"
16693,"3,21,34"
16694,"40,145,402"
16695,"10,54"
16696,"10,11,23,24"
16697,"23,31,258"
16698,169
16699,"10,64,338"
16700,"23,38"
16701,"23,24,38,71,137"
16702,"3,21,34,187,447"
16703,"40,128,145,194"
16704,"10,220"
16705,"40,139"
16706,"169,170,436"
16707,"169,170,171,199"
16708,"40,128,129"
16709,"40,145"
16710,"3,17,168"
16711,"0,313,346"
16712,"3,21"
16713,"169,170"
16714,"23,24,49"
16715,"10,60,239"
16716,"10,40,44,145"
16717,"3,4,435"
16718,"0,216,370"
16719,"10,60,239"
16720,"10,64,473"
16721,"169,170,426"
16722,"169,170,199,274,311,337,426"
16723,"40,41,139"
16724,"0,8,235"
16725,"169,170,171,199"
16726,"23,105"
16727,"169,337"
16728,"0,169,337"
16729,"0,313,346"
16730,"3,10,40,44,72,145"
16731,"23,26,169,199"
16732,"3,111"
16733,"10,23,38,40,145,264"
16734,"0,8"
16735,"3,4"
16736,"40,41,224"
16737,0
16738,"169,199"
16739,"169,170,199,274,311,337,426"
16740,"40,145,402"
16741,"23,38"
16742,"0,8,206"
16743,"40,184,185"
16744,"3,4,435"
16745,"0,208"
16746,"10,220"
16747,"23,26,231"
16748,"0,8,235"
16749,"23,38,137"
16750,"169,170,171,199"
16751,"40,139"
16752,169
16753,"0,255,271"
16754,"23,26,89"
16755,"3,30"
16756,"3,111"
16757,"40,135,431"
16758,"23,24,38,71"
16759,"3,85"
16760,"3,4,435"
16761,"169,170,199,274,311,337,426"
16762,169
16763,"169,199"
16764,"3,40"
16765,"40,128,129"
16766,"3,15"
16767,"10,40,44,72,145"
16768,"3,21"
16769,"0,265"
16770,"23,74,118"
16771,"169,170,171,199"
16772,"3,21,187"
16773,"169,170,199,259,311,337,426"
16774,"40,41,160,324"
16775,"0,255,271"
16776,"10,64,338"
16777,"3,111"
16778,"23,38"
16779,"169,199,382"
16780,"3,53,523"
16781,"23,74,118"
16782,"10,40,44,145"
16783,"3,21,33,147,148"
16784,"3,111"
16785,"40,139"
16786,"169,296"
16787,"3,53,523"
16788,"3,21,33,147"
16789,"169,170,199,274,311,337,426"
16790,"169,199,374"
16791,"40,128,145,194"
16792,"40,131,134"
16793,"40,128,145,194"
16794,"3,40,139"
16795,"3,21"
16796,"40,131,159"
16797,"169,170,199,223,311,337,426"
16798,"23,26,231"
16799,"10,64"
16800,"0,8,206"
16801,"10,220"
16802,"3,53"
16803,"3,147,148"
16804,"3,4,19"
16805,"3,85"
16806,"40,41"
16807,"3,21,40,41"
16808,0
16809,"10,64,93,473"
16810,"40,131"
16811,"169,170,199,259,311,426"
16812,"23,24,43"
16813,"23,24,345"
16814,"23,38,264"
16815,"23,40,131"
16816,"0,213"
16817,"3,111"
16818,"40,128,129"
16819,"10,40,44,72,145"
16820,"169,170,171,199"
16821,"40,128,175"
16822,"169,170"
16823,3
16824,"3,53,111"
16825,"40,184"
16826,"40,162,163"
16827,"3,85,111"
16828,"3,21"
16829,"169,296,306"
16830,"40,135,431"
16831,"0,218"
16832,"23,105"
16833,"23,38"
16834,"0,8,308"
16835,"3,111,123"
16836,"169,170,171,199"
16837,"169,199,374"
16838,"3,21"
16839,"40,135,431"
16840,"3,21"
16841,"23,38"
16842,"23,24,43"
16843,"40,135,431"
16844,"3,21"
16845,"3,30,53,66,147"
16846,"40,145"
16847,"40,131"
16848,"40,131"
16849,"0,8,206"
16850,"0,271"
16851,"169,170"
16852,"0,271,366"
16853,"10,23,220"
16854,"10,40,44,72,145"
16855,"3,53,111"
16856,"40,128,145,194"
16857,"169,170,199,323"
16858,"10,64,473"
16859,"3,17,168"
16860,"40,131"
16861,"40,131"
16862,"40,145"
16863,"40,145"
16864,"0,216"
16865,"0,8,206"
16866,"10,11,40,44,69,145"
16867,"3,4,111"
16868,"0,8,206"
16869,"10,40,64,145,448"
16870,"3,53,523"
16871,"3,111"
16872,"10,64,93"
16873,"3,17"
16874,"3,10,40,44,72,145"
16875,"23,24"
16876,"3,21,169,187,311"
16877,"23,24,345"
16878,"0,229"
16879,"3,21"
16880,10
16881,"10,11,40,44,145"
16882,"40,100,128,139,145,194"
16883,"3,4,435"
16884,"10,23,24,62"
16885,"0,216"
16886,"40,128,145,194"
16887,"3,15"
16888,"3,15"
16889,"0,218"
16890,"3,21,33"
16891,3
16892,"169,170,199,274,311,337,426"
16893,"0,265"
16894,"40,139"
16895,"23,26,231"
16896,"3,53,523"
16897,0
16898,"10,220"
16899,"40,131"
16900,"3,21"
16901,"23,38,264"
16902,"40,135"
16903,"0,8,235"
16904,"0,288"
16905,"3,4,19"
16906,"3,111"
16907,"10,23,105,220,326"
16908,3
16909,"10,40,44,145"
16910,"40,139"
16911,"10,64,473"
16912,"23,38,264"
16913,"0,265"
16914,"3,4"
16915,"0,218"
16916,169
16917,"10,11,205"
16918,"3,147,148"
16919,"40,128,175"
16920,"10,40,44,145"
16921,"23,74"
16922,"3,21,187"
16923,"169,170,199,259,311,426"
16924,"10,11,40,44,69,145"
16925,"23,26,38,231"
16926,"0,271,288"
16927,"0,265"
16928,"10,40,64,145"
16929,"169,170,171,199"
16930,"23,38,137"
16931,"10,23,24,220"
16932,"0,216,257"
16933,"40,184,185"
16934,"169,170"
16935,"23,38,105"
16936,"169,170,199,274,311,337,426"
16937,"23,24,43"
16938,"3,13"
16939,"0,255"
16940,"10,40,145"
16941,"10,23,38,40,145,264"
16942,"10,220"
16943,"23,26,231"
16944,"23,24,43"
16945,"23,31,169"
16946,"40,128,129"
16947,"3,34,447"
16948,"3,5,21"
16949,"0,313,346"
16950,"169,311,337,426"
16951,"23,31"
16952,"23,74,118"
16953,"40,128,195"
16954,"23,24,43"
16955,"0,211,212,216"
16956,"0,271"
16957,"3,17,168"
16958,40
16959,"0,216,370"
16960,"169,296"
16961,23
16962,"10,220"
16963,3
16964,"10,54"
16965,"23,24,43"
16966,"40,128,162,163,175"
16967,"23,31"
16968,"169,170,436"
16969,"3,21,187"
16970,"10,11,205"
16971,"40,41,286"
16972,"169,170,199,323"
16973,"0,8"
16974,"23,24,49"
16975,"0,23,38"
16976,"3,21"
16977,"10,220,242"
16978,"40,131,134"
16979,"23,24,49"
16980,3
16981,"40,145"
16982,"40,128,145"
16983,"23,24,62"
16984,"40,128,175"
16985,"23,31,32"
16986,"10,64,338"
16987,"3,4,435"
16988,"3,21,40,139"
16989,"40,128,129"
16990,"0,255"
16991,"40,128"
16992,"3,111"
16993,"40,131"
16994,"10,64"
16995,"10,60"
16996,"3,13"
16997,"3,15,16"
16998,"10,220"
16999,"23,31"
17000,"0,213"
17001,"0,265"
17002,"23,74,307"
17003,"3,13"
17004,"40,128,145,194"
17005,"40,128,129"
17006,"40,128,175"
17007,"23,31,32"
17008,3
17009,"10,220"
17010,"23,31,258"
17011,"169,170"
17012,"3,4"
17013,"10,64,448"
17014,"3,30,53"
17015,"169,170,199"
17016,"40,128"
17017,"10,64"
17018,"23,24,38,43"
17019,40
17020,"3,40"
17021,"23,38,264"
17022,"169,311"
17023,"23,38"
17024,"0,218"
17025,"3,53"
17026,"3,21"
17027,"40,145,181"
17028,"40,139"
17029,"3,21,187"
17030,"169,170,199,259,311,426"
17031,"40,128,129"
17032,"23,24,43"
17033,"40,131,193"
17034,"23,26,89"
17035,"10,23,38,264"
17036,"40,184,185"
17037,"3,40,41"
17038,"3,4,435"
17039,"10,64,338"
17040,23
17041,"3,4,435"
17042,"3,15"
17043,"3,111"
17044,0
17045,"169,199,311"
17046,"169,170,199,259,311,426"
17047,"10,64,473"
17048,"0,23,265"
17049,3
17050,"23,31,32"
17051,"0,218"
17052,"0,8,308"
17053,"10,40,145"
17054,169
17055,"23,38,137"
17056,"10,64,448"
17057,"3,34,447"
17058,"169,170,199,426"
17059,"0,265"
17060,3
17061,"40,145,181"
17062,0
17063,"3,4,435"
17064,"0,255,271"
17065,"3,21,187"
17066,"3,15,16"
17067,"40,131"
17068,"3,21"
17069,"3,21,187"
17070,"0,271,366"
17071,"10,23,24,43"
17072,"169,170,199,323"
17073,"40,128,129,145"
17074,"23,24,345"
17075,"3,21,34"
17076,"10,64,473"
17077,"10,11,205"
17078,"23,74,118"
17079,"3,4,238,435"
17080,"169,170,436"
17081,"10,64,338"
17082,"23,31"
17083,"40,169,199,382"
17084,"40,131"
17085,"3,21"
17086,"10,64,448"
17087,"23,31,32"
17088,"3,40,41,42"
17089,"3,111,123"
17090,"40,145,146"
17091,"3,13"
17092,"3,21"
17093,"169,296"
17094,"169,296"
17095,"3,4,111"
17096,"40,128"
17097,40
17098,"10,220,242"
17099,"169,199,382"
17100,"3,21"
17101,"169,170,171,199"
17102,"40,169,170,199,223,311,337,426"
17103,"0,216"
17104,"3,15,17"
17105,"40,145,169"
17106,"10,64,338"
17107,0
17108,"10,40,54,145"
17109,"40,131"
17110,"0,3,265"
17111,"3,53,111"
17112,"3,21,182"
17113,"3,85"
17114,"3,4,19"
17115,"40,131,241"
17116,"23,26,38,231"
17117,0
17118,"0,265"
17119,"0,255,271,280"
17120,"23,26,89"
17121,"10,40,44,145"
17122,"40,160"
17123,"40,41,324"
17124,"10,23,105,220"
17125,"3,15"
17126,"169,199,311,426"
17127,"169,170,171,199"
17128,"3,53"
17129,"40,128,169,170,179,199,296,311,337,426"
17130,"169,170,199,323"
17131,"3,4,188"
17132,"23,38"
17133,"23,24,43"
17134,"10,220,242"
17135,"0,218"
17136,"0,265"
17137,10
17138,0
17139,0
17140,"3,21,34,187"
17141,"3,4,19"
17142,"10,23,24,43"
17143,"3,34,447"
17144,"40,131"
17145,"23,31"
17146,"3,34,447"
17147,"0,211,212,216"
17148,"3,4,19,375"
17149,"40,128,129"
17150,"10,220"
17151,"10,64"
17152,"40,128,145,194"
17153,0
17154,"40,128,145,194"
17155,"10,11"
17156,"23,24,43"
17157,"169,170"
17158,"0,255"
17159,"40,160"
17160,"40,145"
17161,"3,21,187"
17162,0
17163,"169,170,199,323"
17164,"10,40,145"
17165,"23,26,231"
17166,"3,17"
17167,"23,24,43"
17168,"3,21,115"
17169,"23,24,43"
17170,"3,4"
17171,"0,229"
17172,"10,60,239"
17173,"23,38,264"
17174,"40,145,493"
17175,"40,128,129"
17176,"10,64,93"
17177,"3,21"
17178,"40,145,181"
17179,"40,184"
17180,"40,41,324"
17181,"0,216,370"
17182,"40,145"
17183,"169,199"
17184,"10,64,93"
17185,"169,170,199,259,311,426"
17186,"40,100,128,145,194"
17187,"0,271"
17188,"23,40,74,135"
17189,"169,170,337"
17190,"3,51"
17191,"40,135,138"
17192,"0,8,235"
17193,"23,74,84"
17194,"10,220"
17195,"169,170,329,436"
17196,"169,199"
17197,"23,26,231"
17198,"3,21,187"
17199,"0,8,206"
17200,"10,40,44,145"
17201,"3,21,115"
17202,"3,4,19"
17203,"10,40,44,145"
17204,"0,265"
17205,"3,10,40,44,51,72,145"
17206,"0,271"
17207,"169,170,171,199"
17208,"3,147"
17209,"40,135"
17210,"3,13,111"
17211,"23,26,231"
17212,"23,74,307"
17213,"10,23,105,220,326"
17214,"10,40,44,145"
17215,"23,74,118"
17216,"40,131"
17217,"0,8,206"
17218,"3,147"
17219,"3,4,435"
17220,"23,38,82"
17221,"3,21"
17222,"23,24,62"
17223,"3,21,187"
17224,"3,17"
17225,"40,128,145,194"
17226,"40,145"
17227,"10,64"
17228,"10,60"
17229,"3,21"
17230,"23,24,43"
17231,"23,105"
17232,"23,38"
17233,"3,111"
17234,"40,160"
17235,"3,40,160"
17236,"3,21"
17237,"169,170,199,311,337,426"
17238,"23,74,118"
17239,"10,64,448"
17240,"3,5"
17241,"3,40"
17242,"169,170,436"
17243,"3,4,435"
17244,"23,24,43"
17245,"10,23,105,220,326"
17246,"10,40,44,72,145"
17247,"0,8,216,370"
17248,"3,21,187"
17249,"3,21"
17250,"10,40,54,145"
17251,"3,10,51"
17252,"40,41,224"
17253,"23,74"
17254,"23,38"
17255,"3,21"
17256,"40,139"
17257,"23,74,165,303"
17258,"23,26,38,231"
17259,"3,21"
17260,"169,170"
17261,"23,31"
17262,"23,24,43"
17263,"3,21"
17264,"23,38,137"
17265,"23,26,231"
17266,"10,64,93"
17267,"169,170,171,199"
17268,"0,216"
17269,"40,41"
17270,"3,4,19"
17271,"23,24,43"
17272,"3,21,169,187"
17273,"3,21"
17274,"3,4"
17275,"23,26,231"
17276,"23,38"
17277,"0,8,391"
17278,"169,170,296"
17279,"169,296"
17280,"3,147,148"
17281,"3,53"
17282,"23,38"
17283,"3,53,523"
17284,"0,255,271"
17285,"0,8"
17286,"0,8,206"
17287,"10,40,44,145"
17288,"3,30"
17289,"40,128,186"
17290,"169,170,436"
17291,"3,21"
17292,"3,169"
17293,"10,23,105,220,326"
17294,"3,21"
17295,"3,21"
17296,"40,145"
17297,"169,170"
17298,"0,218"
17299,"10,40,44,72,145"
17300,"23,74,165"
17301,"23,38"
17302,"169,170,199,223,311,337,426"
17303,"169,170"
17304,0
17305,"10,64,90"
17306,169
17307,"23,38"
17308,"40,41"
17309,"169,170,199,223,311,337,426"
17310,"3,17"
17311,"3,30"
17312,"10,23,105,220,326"
17313,3
17314,"3,4,435"
17315,"3,40"
17316,"10,64,93"
17317,"23,38,137"
17318,"23,105,326"
17319,"3,111"
17320,"3,169,199"
17321,"0,271"
17322,"3,34,447"
17323,"10,60,239"
17324,169
17325,"40,145"
17326,"3,21,147,148"
17327,"3,5"
17328,"40,41,324"
17329,"0,265"
17330,"40,131,193"
17331,"3,169"
17332,"3,17"
17333,"10,64,338"
17334,"23,38"
17335,"10,23,105,220,326"
17336,"40,128,145,194"
17337,"10,54,322"
17338,"0,255,271"
17339,"10,64,448"
17340,"40,184,494"
17341,"23,38,74,165"
17342,"10,40,54,145"
17343,"23,24,38"
17344,"169,426,508"
17345,"10,60,239"
17346,"40,131"
17347,"0,313,346"
17348,"40,145,402"
17349,"10,23,38,264"
17350,"23,38,137"
17351,3
17352,"23,40,74,135"
17353,"23,38"
17354,"0,8,206"
17355,"23,26"
17356,"10,64,93"
17357,"10,60,239"
17358,"40,41,201"
17359,"0,265"
17360,10
17361,"23,24,49"
17362,"23,24,43"
17363,"0,216,257"
17364,"169,170,199,223,311,337,426"
17365,"3,21,187"
17366,"23,74,118"
17367,"40,184"
17368,"23,24,43"
17369,"40,128,139"
17370,"40,135,138"
17371,"10,220"
17372,"10,64,338"
17373,"23,26,231"
17374,"23,105"
17375,"0,40,145,216,370"
17376,"0,271,288"
17377,"40,41,324"
17378,"0,169"
17379,"40,131"
17380,"0,216"
17381,"3,4"
17382,"10,40,64,145"
17383,"23,38,74,165"
17384,"10,23,24,49"
17385,"40,128,139"
17386,"169,170,199,223,311,337,426"
17387,"10,220"
17388,"40,41,128,186,324"
17389,"169,199,382"
17390,"3,10,21,60,234"
17391,"40,41"
17392,"23,40,145,146"
17393,"10,220"
17394,"10,40,145"
17395,"169,170,199"
